Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Diamond Weight (ct) (product.metafields.custom.diamond_weight_ct),Colors (product.metafields.jhango.colors),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
dual-tone-ring-to-bracelet-unique-sophisticated-design,Dual-Tone Ring to Bracelet | Unique & Sophisticated Design,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">This stunning dual-tone ring cum bracelet in silver is the perfect blend of sophistication and style. Its versatile design seamlessly transitions from a statement ring to a delicate hand bracelet, making it a must-have for any jewelry lover. Elevate your look with this timeless piece that exudes grace and charm<br><br></span></p>
<p><span data-sheets-root=""1"">Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon </span><span data-sheets-root=""1""><br>Size - Adjustable<br>Weight - 11.91g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br><br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p> </p>
<p> </p>
<p><span data-sheets-root=""1""></span><br></p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,bracelet,,false,Title,Default Title,,,,,,,,SLR92/17789,11.91,shopify,50,continue,manual,5675.0,13062.5,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/53.jpg?v=1745214513,1,,false,,,200,,adult,,,,,,,,,,,,'0,adults,,silver,,silver,imitation-jewelry,,charm,,unisex,,,,,,g,,1537.00,true,,,active
dual-tone-ring-to-bracelet-unique-sophisticated-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/166_a9d6a6ae-a292-4c67-9fc3-9b284b030373.jpg?v=1745214514,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dual-tone-ring-to-bracelet-unique-sophisticated-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/167_95263893-a955-42a7-99f4-ee86182a6e14.jpg?v=1745214515,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dual-tone-ring-to-bracelet-unique-sophisticated-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/80_30c1a6ad-bb7e-4200-a3ec-e426ca2462d6.jpg?v=1745214514,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dual-tone-ring-to-bracelet-unique-sophisticated-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/52_c246180c-a375-4fc2-b849-bb5f1a2c7d5e.jpg?v=1745214513,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dual-tone-ring-to-bracelet-unique-sophisticated-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/51_d18dd2ea-b090-43a9-9093-3bb358a13131.jpg?v=1745214514,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dual-tone-ring-to-bracelet-unique-sophisticated-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/165.jpg?v=1745214589,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-silver-ring-bracelet-convertible-crystal-jewelry,Sparkling Silver Ring Bracelet | Convertible Crystal Jewelry,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Make a statement with this exquisite silver ring cum bracelet, crafted with elegance and adorned with shimmering crystals for that perfect sparkle.The intricate multi-band design adds a modern yet timeless touch, making it a versatile piece that complements any look effortlessly. Whether worn as a symbol of love or a chic fashion accessory, this ring is sure to turn heads and steal hearts.<br><br></span></p>
<p><span data-sheets-root=""1"">Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon </span><span data-sheets-root=""1""><br>Size - Adjustable<br>Weight - 9.55g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br><br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p> </p>
<p> </p>
<p><span data-sheets-root=""1""></span><br></p>",SVADEZI,Uncategorized,bracelet,,false,Title,Default Title,,,,,,,,SLR92/33974,9.55,shopify,50,continue,manual,5288.0,12095.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/39_64afcfdb-bf3b-4162-af4b-345d5b2f0f2c.jpg?v=1745215031,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1416.00,true,,,active
sparkling-silver-ring-bracelet-convertible-crystal-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/174.jpg?v=1745215032,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-silver-ring-bracelet-convertible-crystal-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/171.jpg?v=1745215032,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-silver-ring-bracelet-convertible-crystal-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/170.jpg?v=1745215032,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-silver-ring-bracelet-convertible-crystal-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/65_b79155d5-4390-406f-9b86-e17a54fb67e3.jpg?v=1745215032,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-silver-ring-bracelet-convertible-crystal-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/64_936e4fb9-b46b-4f9f-a3e7-a799ed890b98.jpg?v=1745215032,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-silver-ring-bracelet-convertible-crystal-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/38_028f8666-e282-4fb9-b978-45802d620862.jpg?v=1745215031,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling-silver-ring-bracelet-convertible-crystal-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/17_b85186d9-b98b-40e8-9907-01ad0ee8977e.jpg?v=1745215031,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-rose-gold-heart-ring-bracelet-multi-band-convertible-jewelry,Dazzling Rose Gold Heart Ring Bracelet | Multi-Band Convertible Jewelry,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Radiate elegance with this exquisite rose gold-toned multi-band ring cum bracelet featuring a dazzling heart-shaped design adorned with shimmering stones.A true statement piece, this ring blends sophistication with modern charm, making it the perfect addition to your jewelry collection. Whether you're dressing up for a special occasion or adding a touch of sparkle to your everyday look<br><br><br></span></p>
<p><span data-sheets-root=""1"">Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon </span><span data-sheets-root=""1""><br>Size - Adjustable<br>Weight - 9.63g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br><br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p> </p>
<p> </p>
<p><span data-sheets-root=""1""><br></span><br></p>",SVADEZI,Apparel & Accessories > Jewelry > Bracelets,bracelet,,false,Title,Default Title,,,,,,,,SLR92/34024,9.63,shopify,50,continue,manual,5325.0,12187.5,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/44_65aadb89-232f-437e-8bf7-ac143593726a.jpg?v=1745216656,1,,false,,,191,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,1427.00,true,,,active
dazzling-rose-gold-heart-ring-bracelet-multi-band-convertible-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/174_944cc5bd-3557-4a0a-878c-0eefe183f096.jpg?v=1745216656,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-rose-gold-heart-ring-bracelet-multi-band-convertible-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/169.jpg?v=1745216656,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-rose-gold-heart-ring-bracelet-multi-band-convertible-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/168.jpg?v=1745216656,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-rose-gold-heart-ring-bracelet-multi-band-convertible-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/43_756c9bc2-d911-4952-a8df-eddbe8fea24c.jpg?v=1745216656,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-rose-gold-heart-ring-bracelet-multi-band-convertible-jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/16_4799376c-15a3-4dfd-b439-489327861ad8.jpg?v=1745216655,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romantic-gold-polish-ring-cum-bracelet-crystal-heart-modern-multi-band-style,Romantic Gold Polish Ring Cum Bracelet | Crystal Heart & Modern Multi-Band Style,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">This exquisite gold polish ring cum bracelet is a true masterpiece, featuring a stunning heart-shaped centerpiece adorned with dazzling crystals. Designed with a unique multi-band structure, it embodies elegance, romance, and modern sophistication. Whether you're dressing up for a special occasion or adding a touch of glam to your everyday look, this statement piece is the perfect addition to your jewelry collection.<br><br></span></p>
<p><span data-sheets-root=""1"">Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon </span><span data-sheets-root=""1""><br>Size - Adjustable<br>Weight - 9.71g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br><br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p> </p>
<p> </p>
<p><span data-sheets-root=""1""><br></span><br></p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,bracelet,,false,Title,Default Title,,,,,,,,SLR92/5196,9.71,shopify,50,continue,manual,5000.0,11375.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/42_564ff983-f6d1-4886-be57-509ad2b2d309.jpg?v=1745217075,1,,false,,,200,,adult,,,,,,,,,,,,'0,adults,,white-gold,,gold,imitation-jewelry,,band,,unisex,,,,,,g,,1326.00,true,,,active
romantic-gold-polish-ring-cum-bracelet-crystal-heart-modern-multi-band-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/174_1361c370-f7d6-490e-bea6-d99ba960bb79.jpg?v=1745217075,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romantic-gold-polish-ring-cum-bracelet-crystal-heart-modern-multi-band-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/173.jpg?v=1745217075,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romantic-gold-polish-ring-cum-bracelet-crystal-heart-modern-multi-band-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/172.jpg?v=1745217075,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romantic-gold-polish-ring-cum-bracelet-crystal-heart-modern-multi-band-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/63.jpg?v=1745217075,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romantic-gold-polish-ring-cum-bracelet-crystal-heart-modern-multi-band-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/62.jpg?v=1745217075,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romantic-gold-polish-ring-cum-bracelet-crystal-heart-modern-multi-band-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/40_e15971e9-ae5a-4c66-a0cc-d442b8aec308.jpg?v=1745217075,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romantic-gold-polish-ring-cum-bracelet-crystal-heart-modern-multi-band-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/15_75275fd0-7288-4e3e-92b1-e7b4de002675.jpg?v=1745217075,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silver-ring-cum-bracelet-with-crystals-elegant-multi-band-design,Silver Ring Cum Bracelet with Crystals | Elegant Multi-Band Design,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Make a statement with this exquisite silver ring cum bracelet, crafted with elegance and adorned with shimmering crystals for that perfect sparkle.The intricate multi-band design adds a modern yet timeless touch, making it a versatile piece that complements any look effortlessly. Whether worn as a symbol of love or a chic fashion accessory, this ring is sure to turn heads and steal hearts.<br><br></span></p>
<p><span data-sheets-root=""1"">Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon </span><span data-sheets-root=""1""><br>Size - Adjustable<br>Weight - 9.79g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br><br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p> </p>
<p> </p>
<p><span data-sheets-root=""1""></span><br></p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,bracelet,,false,Title,Default Title,,,,,,,,SLR92/33975,9.79,shopify,50,continue,manual,5400.0,12375.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/37_3e29150b-d2fb-46bd-98e5-b26104653a3b.jpg?v=1745217681,1,,false,,,200,,adult,,,,,,,,,,,,'0,adults,,silver,,silver,imitation-jewelry,,band,,unisex,,,,,,g,,1451.00,true,,,active
silver-ring-cum-bracelet-with-crystals-elegant-multi-band-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/157.jpg?v=1745217682,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silver-ring-cum-bracelet-with-crystals-elegant-multi-band-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/154.jpg?v=1745217682,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silver-ring-cum-bracelet-with-crystals-elegant-multi-band-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/153_15c761d7-234e-402d-bd3b-50027ac4634f.jpg?v=1745217681,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silver-ring-cum-bracelet-with-crystals-elegant-multi-band-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/69_de50dce5-5cf4-4124-8d3f-3b5bc3ad53ab.jpg?v=1745217681,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silver-ring-cum-bracelet-with-crystals-elegant-multi-band-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/68.jpg?v=1745217681,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silver-ring-cum-bracelet-with-crystals-elegant-multi-band-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/36_66a68eff-03cb-4781-8c78-6110afcb84d5.jpg?v=1745217681,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silver-ring-cum-bracelet-with-crystals-elegant-multi-band-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/20_54353293-3a78-4fcc-a6e3-5e732550bf1f.jpg?v=1745217681,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-heart-rose-gold-tone-ring-bracelet-statement-piece,Dazzling Heart Rose Gold Tone Ring & Bracelet | Statement Piece,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Radiate elegance with this exquisite rose gold-toned multi-band ring cum bracelet featuring a dazzling heart-shaped design adorned with shimmering stones.A true statement piece, this ring blends sophistication with modern charm, making it the perfect addition to your jewelry collection. Whether you're dressing up for a special occasion or adding a touch of sparkle to your everyday look<br><br></span></p>
<p><span data-sheets-root=""1"">Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon </span><span data-sheets-root=""1""><br>Size - Adjustable<br>Weight - 9.35g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br><br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p> </p>
<p> </p>
<p><span data-sheets-root=""1""></span><br></p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,bracelet,,false,Title,Default Title,,,,,,,,SLR92/34026,9.35,shopify,50,continue,manual,5188.0,4212.5,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/35_62511f9e-49fe-4930-aea2-85e186ebb410.jpg?v=1745217893,1,,false,,,200,,,,,,,,,,,,,,'0,,,rose-gold,,rose-gold,imitation-jewelry,,band,,,,,,,,g,,1385.00,true,,,active
dazzling-heart-rose-gold-tone-ring-bracelet-statement-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/157_1.jpg?v=1745217893,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
